0	1.457199125045813
50	1.070111697218191
100	0.9061358293174115
150	0.8018364389660261
200	0.7132985930763026
250	0.6617379269268889
300	0.615273276774423
350	0.5755183920951403
400	0.560174980745013
450	0.531271967192656
500	0.5141926213791009
550	0.49734915192134455
600	0.4833354552694637
650	0.46713812774851365
700	0.45183803459576216
750	0.4485584859242184
800	0.4359904044604759
850	0.4234635656380108
900	0.41377762436684395
950	0.4110823345739362
999	0.4057789247680516
1000	0.3956100802661508
1050	0.39760244961566243
1100	0.39127498727387217
1150	0.38146439234977264
1200	0.38058173546541213
1250	0.3786489188333256
1300	0.36811378538760386
1350	0.35913446970313934
1400	0.3635478734783211
1450	0.3552972505541411
1500	0.3508795942601917
1550	0.34484008401344135
1600	0.34816358030231626
1650	0.3448512705927745
1700	0.33856760721159035
1750	0.33479644499045064
1800	0.33628559565139887
1850	0.33298941434100243
1900	0.32993620556207554
1950	0.32412592937444723
1999	0.32088744200149466
2000	0.3208754293919633
2050	0.3209490139768754
2100	0.3190928579260121
2150	0.30973623503722697
2200	0.32052091661838433
2250	0.3142633097535496
2300	0.3074292935225748
2350	0.3064511307191125
2400	0.30716617930125084
2450	0.3011115621841221
2500	0.3063592975135475
2550	0.300729881534417
2600	0.3036573855163481
2650	0.3017408392865112
2700	0.2998948537191121
2750	0.29128320611539565
2800	0.2976518785146948
2850	0.28655222159859906
2900	0.29030941784364483
2950	0.28600019231507867
2999	0.29358259343701654
3000	0.2907398627955122
3050	0.28616235057581285
3100	0.28540418283315394
3150	0.2816098022962759
3200	0.2845065913305562
3250	0.2838677532544525
3300	0.2825436065673061
3350	0.27525249388224915
3400	0.2713491459190461
3450	0.27634670668339395
3500	0.2770361339502764
3550	0.27567649961254626
3600	0.2728998787908434
3650	0.26948393574085827
3700	0.27316353770670315
3750	0.2716236113867662
3800	0.2709004452185563
3850	0.27129062532655546
3900	0.27119678543317494
3950	0.2686341634553619
3999	0.26751969063925374
4000	0.266261411769144
4050	0.2700259078813982
4100	0.26582713234204675
4150	0.2608943074818605
4200	0.2674705035743673
4250	0.259967945595986
4300	0.26400971352266844
4350	0.25845932099023466
4400	0.2609679953486629
4450	0.2624348718524407
4500	0.25673840257608765
4550	0.2543763067363861
4600	0.2638074791330404
4650	0.2588817474218711
4700	0.2595620047034184
4750	0.25506538895702313
4800	0.25258360965099724
4850	0.25465185099849685
4900	0.25623180999740097
4950	0.25758848362275605
4999	0.2528423570890237
5000	0.25843439061939705
5050	0.2579488363062191
5100	0.25145891034304974
5150	0.25167704622825426
5200	0.2520194802178369
5250	0.25892573279982967
5300	0.24890799531535096
5350	0.25209755246995497
5400	0.2491100877303442
5450	0.24695451979376687
5500	0.24593000363254924
5550	0.24951965425632203
5600	0.2458279687195817
5650	0.24058499243336806
5700	0.24483758704126585
5750	0.2537824915254009
5800	0.24610816581684838
5850	0.23999821679892802
5900	0.23986135955258922
5950	0.24065306663013109
5999	0.23696154265420616
6000	0.24403360239303654
6050	0.24337326159444614
6100	0.2391143205402126
6150	0.2376208562972726
6200	0.23994398639850048
6250	0.2440375369820165
6300	0.24284738476122833
6350	0.23782836321298853
6400	0.24036242900183594
6450	0.23427573980596883
6500	0.2388018475449241
6550	0.2355519148477209
6600	0.23807176076647416
6650	0.23888834350062058
6700	0.2361995903748766
6750	0.23808234032403433
6800	0.23640188550305624
6850	0.23139808990100866
6900	0.23318513055605986
6950	0.23540804747836638
6999	0.23194381948894216
7000	0.2335716130384956
7050	0.2372583684206201
7100	0.23154631963754418
7150	0.23238544500948624
7200	0.23249608231338895
7250	0.2311967854698335
7300	0.2330077452116362
7350	0.2303508667772984
7400	0.2298756158452869
7450	0.2326018041766435
7500	0.2296052976695489
7550	0.2329333963016306
7600	0.2301274975269486
7650	0.22667148699278616
7700	0.23051533273387304
7750	0.22805128406415576
7800	0.22464767688388532
7850	0.2265112759823653
7900	0.22837444257617415
7950	0.22499893817140124
7999	0.22855331788395955
8000	0.23022093917222897
8050	0.22660501768554636
8100	0.22840894016090987
8150	0.22785739809116398
8200	0.22819142361073447
8250	0.22333896827390118
8300	0.21966521533831773
8350	0.22097325761230965
8400	0.22166259155220688
8450	0.229305316017214
8500	0.22207358120510676
8550	0.22488561209328897
8600	0.21990140781408085
8650	0.22752226105737938
8700	0.22192613082295207
8750	0.2204658190777058
8800	0.223281001760119
8850	0.22205358281358142
8900	0.22313175595244447
8950	0.2256889495251008
8999	0.2240576523518108
9000	0.22219143742829342
9050	0.21849219045465576
9100	0.2210314162530939
9150	0.220593016850162
9200	0.22196176531575879
9250	0.22017393614622197
9300	0.2198023131614835
9350	0.22140100100249732
9400	0.21988932455585375
9450	0.2198251441115689
9500	0.22057636508881256
9550	0.21897183658744088
9600	0.21629632765699477
9650	0.2191038189548582
9700	0.21924973287985958
9750	0.21636243838232763
9800	0.21478867017228023
9850	0.22156296828992164
9900	0.21679372279324954
9950	0.21309302013076692
9999	0.21812154214097174
